"""41.75.1, x""","""41.75.1, y""","""55.52.2, x""","""55.52.2, y""","""43.06.3, x""","""43.06.3, y""","""50.1.4, x""","""50.1.4, y""","""54.63.5, x""","""54.63.5, y""","""46.27.6, x""","""46.27.6, y""","""49.7, x""","""49.7, y""","""51.51.9, x""","""51.51.9, y""","""37.44.10, x""","""37.44.10, y""","""53.78.11, x""","""53.78.11, y""","""49.8.12, x""","""49.8.12, y""","""55, x""","""55, y""","""56.71.14, x""","""56.71.14, y""","""60.45.15, x""","""60.45.15, y""","""53.59.16, x""","""53.59.16, y""","""28.59.17, x""","""28.59.17, y""","""57.05.18, x""","""57.05.18, y""","""46.39.19, x""","""46.39.19, y""","""40, x""","""40, y""","""39.55.21, x""","""39.55.21, y""","""39.55.22, x""","""39.55.22, y""","""48.84.23, x""","""48.84.23, y""","""48.84.24, x""","""48.84.24, y""","""49.16.25, x""","""49.16.25, y""","""25, x""","""25, y""","""49.74.27, x""","""49.74.27, y""","""51.1.28, x""","""51.1.28, y""","""62.07.29, x""","""62.07.29, y""","""48.84.30, x""","""48.84.30, y""","""53.42.31, x""","""53.42.31, y""","""49.16.32, x""","""49.16.32, y""","""49.41.33, x""","""49.41.33, y""","""47.27.34, x""","""47.27.34, y""","""47.27.35, x""","""47.27.35, y""","""47.27.36, x""","""47.27.36, y""","""47.27.37, x""","""47.27.37, y""","""47.89.38, x""","""47.89.38, y""","""47.89.39, x""","""47.89.39, y""","""47.89.40, x""","""47.89.40, y""","""55.42.41, x""","""55.42.41, y""","""53.28.42, x""","""53.28.42, y""","""59.02.43, x""","""59.02.43, y""","""52.62.44, x""","""52.62.44, y""","""48.74.45, x""","""48.74.45, y""","""36.37.46, x""","""36.37.46, y""","""48.76.47, x""","""48.76.47, y""","""58.21.48, x""","""58.21.48, y""","""52.92.49, x""","""52.92.49, y""","""48.52.50, x""","""48.52.50, y""","""54.81.51, x""","""54.81.51, y""","""58.65.52, x""","""58.65.52, y""","""52.44.53, x""","""52.44.53, y""","""52.44.54, x""","""52.44.54, y""","""52.44.55, x""","""52.44.55, y""","""50.68.56, x""","""50.68.56, y""","""50.68.57, x""","""50.68.57, y""","""50.68.58, x""","""50.68.58, y""","""50.68.59, x""","""50.68.59, y""","""50.68.60, x""","""50.68.60, y""","""47.27.61, x""","""47.27.61, y""","""51.77.62, x""","""51.77.62, y""","""55.05.63, x""","""55.05.63, y"""
,,,,,,-122.928092957,38.2735786438,,,,,,,-82.6949996948,28.0462837219,,,,,,,,,,,,,,,-90.4299316406,29.2093887329,,,-76.5299758911,38.6058959961,,,,,,,-88.1266403198,45.9225692749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.3179779053,35.3916015625,,,,,,,,,,,,,,,,,,,,,-97.803894043,27.4561386108,,,,,,,,,-80.4432754517,36.5547065735,,,,,,,,,-122.761940002,48.9420547485,,,,,,
,,,,,,-122.945289612,38.302230835,,,,,,,-82.7007293701,28.0405540466,,,,,,,,,,,,,,,-90.4700393677,29.2208461761,,,-76.5414276123,38.5715179443,,,,,,,-88.1323699951,45.9282951355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.3351669312,35.4030647278,,,,,,,,,,,,,,,,,,,,,-97.7637863159,27.4160308838,,,,,,,,,-80.5979766846,36.5604400635,,,,,,,,,-122.761940002,48.9592437744,,,,,,
,,,,,,-122.968200684,38.3136863708,,,,,,,-82.7064590454,28.0004482269,,,,,,,,,,,,,,,-90.475769043,29.2781429291,,,-76.5414276123,38.5428695679,,,,,,,-88.1610183716,45.9397583008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.3466262817,35.3916015625,,,,,,,,,,,,,,,,,,,,,-97.7637863159,27.3931121826,,,,,,,,,-80.8328857422,36.5604400635,,,,,,,,,-122.744743347,48.970703125,,,,,,
,,,,,,-122.996841431,38.3308792114,,,,,,,-82.7064590454,27.9775295258,,,,,,,,,,,,,,,-90.4986801147,29.3067913055,,,-76.5185165405,38.5142250061,,,,,,,-88.1839370728,45.956943512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.3466262817,35.3572273254,,,,,,,,,,,,,,,,,,,,,-97.7351455688,27.3644657135,,,,,,,,,-80.8844528198,36.5604400635,,,,,,,,,-122.70463562,48.9592437744,,,,,,
,,,,,,-123.031227112,38.3308792114,,,,,,,-82.7179107666,27.9660701752,,,,,,,,,,,,,,,-90.5445175171,29.3125209808,,,-76.5013198853,38.4798431396,,,,,,,-88.2584228516,45.962677002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.3638153076,35.3514938354,,,,,,,,,,,,,,,,,,,,,-97.7351455688,27.3415470123,,,,,,,,,-81.365737915,36.5776252747,,,,,,,,,-122.710372925,48.9878921509,,,,,,
,,,,,,-123.054153442,38.3824424744,,,,,,,-82.7293777466,27.9603404999,,,,,,,,,,,,,,,-90.5559768677,29.3125209808,,,-76.4669494629,38.4397392273,,,,,,,-88.344367981,45.9684028625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.3752746582,35.3572273254,,,,,,,,,,,,,,,,,,,,,-97.706489563,27.3186283112,,,,,,,,,-81.646484375,36.5948143005,,,,,,,,,-122.091567993,48.9936180115,,,,,,
,,,,,,-123.088516235,38.4454689026,,,,,,,-82.7293777466,27.9374217987,,,,,,,,,,,,,,,-90.5788955688,29.3297100067,,,-76.4211120605,38.3996315002,,,,,,,-88.3787384033,45.9855957031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.3924636841,35.3858757019,,,,,,,,,,,,,,,,,,,,,-97.6950378418,27.3014392853,,,,,,,,,-81.6522140503,36.6177330017,,,,,,,,,-121.421218872,48.9993515015,,,,,,
,,,,,,-123.140090942,38.4970321655,,,,,,,-82.7179107666,27.9316940308,,,,,,,,,,,,,,,-90.5903549194,29.3182487488,,,-76.3924636841,38.3709869385,,,,,,,-88.4131164551,45.9913215637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.3752746582,35.425983429,,,,,,,,,,,,,,,,,,,,,-97.706489563,27.2899799347,,,,,,,,,-81.8241043091,36.6177330017,,,,,,,,,-120.853981018,48.9993515015,,,,,,
,,,,,,-123.208839417,38.5199508667,,,,,,,-82.6720733643,27.9202346802,,,,,,,,,,,,,,,-90.5788955688,29.3010616302,,,-76.3924636841,38.3595237732,,,,,,,-88.470413208,45.997051239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.3981933594,35.4431686401,,,,,,,,,,,,,,,,,,,,,-97.7580566406,27.2785205841,,,,,,,,,-81.9043121338,36.6177330017,,,,,,,,,-120.137794495,48.9993515015,,,,,,
,,,,,,-123.271865845,38.5428695679,,,,,,,-82.6548919678,27.8915843964,,,,,,,,,,,,,,,-90.5846252441,29.2781429291,,,-76.4039230347,38.3251495361,,,,,,,-88.5448989868,46.0199699402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.4039230347,35.4431686401,,,,,,,,,,,,,,,,,,,,,-97.7580566406,27.2670612335,,,,,,,,,-81.9272384644,36.6005439758,,,,,,,,,-119.335647583,48.9993515015,,,,,,
,,,,,,-123.323440552,38.5944366455,,,,,,,-82.6319732666,27.8858566284,,,,,,,,,,,,,,,-90.5731735229,29.2666835785,,,-76.4268417358,38.3251495361,,,,,,,-88.6136550903,46.0142402649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.4153747559,35.4145202637,,,,,,,,,,,,,,,,,,,,,-97.7236862183,27.2498722076,,,,,,,,,-82.2939300537,36.5948143005,,,,,,,,,-118.842903137,49.0050811768,,,,,,
,,,,,,-123.357818604,38.6574630737,,,,,,,-82.6262435913,27.8743972778,,,,,,,,,,,,,,,-90.5674438477,29.2437648773,,,-76.4554901123,38.3308792114,,,,,,,-88.6422958374,45.997051239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.449760437,35.4087905884,,,,,,,,,,,,,,,,,,,,,-97.6893081665,27.2441425323,,,,,,,,,-82.5975952148,36.5948143005,,,,,,,,,-118.206932068,48.9936180115,,,,,,
,,,,,,-123.409370422,38.7147598267,,,,,,,-82.6377029419,27.8629379272,,,,,,,,,,,,,,,-90.5731735229,29.2437648773,,,-76.4784088135,38.3423347473,,,,,,,-88.665222168,45.997051239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.4726791382,35.3858757019,,,,,,,,,,,,,,,,,,,,,-97.6492004395,27.2498722076,,,,,,,,,-82.8382339478,36.58335495,,,,,,,,,-117.427696228,49.0050811768,,,,,,
,,,,,,-123.455215454,38.7319450378,,,,,,,-82.6377029419,27.857208252,,,,,,,,,,,,,,,-90.6247329712,29.2265777588,,,-76.4841384888,38.3709869385,,,,,,,-88.693862915,46.0085105896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.5185165405,35.3858757019,,,,,,,,,,,,,,,,,,,,,-97.6148147583,27.2556018829,,,,,,,,,-82.9872055054,36.5948143005,,,,,,,,,-117.020896912,48.9936180115,,,,,,
,,,,,,-123.478141785,38.754863739,,,,,,,-82.6319732666,27.8342895508,,,,,,,,,,,,,,,-90.6648406982,29.197927475,,,-76.5414276123,38.4110908508,,,,,,,-88.7454299927,46.0256996155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.5414276123,35.460357666,,,,,,,,,,,,,,,,,,,,,-97.5919036865,27.2498722076,,,,,,,,,-83.4742202759,36.5948143005,,,,,,,,,-117.026634216,48.838924408,,,,,,
,,,,,,-123.495323181,38.7777824402,,,,,,,-82.6319732666,27.8056411743,,,,,,,,,,,,,,,-90.6763000488,29.1807403564,,,-76.5586242676,38.4282798767,,,,,,,-88.8141860962,46.0314292908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.5471572876,35.4832763672,,,,,,,,,,,,,,,,,,,,,-97.5632553101,27.2326850891,,,,,,,,,-83.6346511841,36.6005439758,,,,,,,,,-117.032356262,48.0482406616,,,,,,
,,,,,,-123.535430908,38.8064308167,,,,,,,-82.6377029419,27.7884540558,,,,,,,,,,,,,,,-90.6820297241,29.1406326294,,,-76.5815353394,38.4282798767,,,,,,,-88.8600234985,46.0371589661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.5357055664,35.4947357178,,,,,,,,,,,,,,,,,,,,,-97.5345993042,27.2441425323,,,,,,,,,-83.6461105347,36.6005439758,,,,,,,,,-117.032356262,47.9680252075,,,,,,
,,,,,,-123.569801331,38.8293495178,,,,,,,-82.6377029419,27.7769947052,,,,,,,,,,,,,,,-90.7221374512,29.1406326294,,,-76.6101913452,38.4397392273,,,,,,,-88.9345092773,46.0772666931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.4669494629,35.5061950684,,,,,,,,,,,,,,,,,,,,,-97.5059585571,27.2556018829,,,,,,,,,-83.6174621582,36.6177330017,,,,,,,,,-117.032356262,47.3606910706,,,,,,
,,,,,,-123.586997986,38.8637275696,,,,,,,-82.6377029419,27.7483444214,,,,,,,,,,,,,,,-90.7565155029,29.1291751862,,,-76.6273727417,38.4569244385,,,,,,,-88.9918060303,46.1001853943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.4669494629,35.5291137695,,,,,,,,,,,,,,,,,,,,,-97.4773101807,27.2670612335,,,,,,,,,-83.5601654053,36.6349220276,,,,,,,,,-117.032356262,47.2518310547,,,,,,
,,,,,,-123.644294739,38.8866424561,,,,,,,-82.6434326172,27.7254276276,,,,,,,,,,,,,,,-90.8138122559,29.106256485,,,-76.6388320923,38.4798431396,,,,,,,-89.0376434326,46.1231040955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.4440307617,35.5520324707,,,,,,,,,,,,,,,,,,,,,-97.4543914795,27.2556018829,,,,,,,,,-83.4914093018,36.6578407288,,,,,,,,,-117.032356262,47.1315078735,,,,,,
,,,,,,-123.690124512,38.9324798584,,,,,,,-82.6606216431,27.7196979523,,,,,,,,,,,,,,,-90.8539199829,29.1234455109,,,-76.6617584229,38.4855766296,,,,,,,-89.0662918091,46.1288337708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.4784088135,35.5692214966,,,,,,,,,,,,,,,,,,,,,-97.4543914795,27.1983070374,,,,,,,,,-83.4455718994,36.6635704041,,,,,,,,,-117.026634216,46.5356330872,,,,,,
,,,,,,-123.718780518,38.9611320496,,,,,,,-82.6835403442,27.7196979523,,,,,,,,,,,,,,,-90.922668457,29.1750087738,,,-76.6789398193,38.4855766296,,,,,,,-89.1063919067,46.1402893066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.4955978394,35.5692214966,,,,,,,,,,,,,,,,,,,,,-97.4543914795,27.152469635,,,,,,,,,-83.3882751465,36.6750297546,,,,,,,,,-117.026634216,46.4267692566,,,,,,
,,,,,,-123.707321167,38.9955062866,,,,,,,-82.6949996948,27.7311573029,,,,,,,,,,,,,,,-90.9570465088,29.2036590576,,,-76.6789398193,38.4741172791,,,,,,,-89.3413085938,46.1689414978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.4955978394,35.5577583313,,,,,,,,,,,,,,,,,,,,,-97.4715805054,27.1295528412,,,,,,,,,-83.1934738159,36.7380523682,,,,,,,,,-117.032356262,46.3866615295,,,,,,
,,,,,,-123.684394836,39.041343689,,,,,,,-82.7007293701,27.7426166534,,,,,,,,,,,,,,,-90.9857025146,29.2093887329,,,-76.6846694946,38.4569244385,,,,,,,-89.6850814819,46.2491531372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.4955978394,35.5348396301,,,,,,,,,,,,,,,,,,,,,-97.4944992065,27.1180934906,,,,,,,,,-83.1419067383,36.7437858582,,,,,,,,,-117.032356262,46.3408241272,,,,,,
,,,,,,-123.672935486,39.0757217407,,,,,,,-82.7179107666,27.7483444214,,,,,,,,,,,,,,,-91.0372619629,29.2093887329,,,-76.6617584229,38.4282798767,,,,,,,-89.8856201172,46.283531189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.5127868652,35.5233840942,,,,,,,,,,,,,,,,,,,,,-97.5059585571,27.0951747894,,,,,,,,,-83.1189880371,36.7495117188,,,,,,,,,-116.963600159,46.2778015137,,,,,,
,,,,,,-123.730232239,39.1616630554,,,,,,,-82.7351074219,27.754076004,,,,,,,,,,,,,,,-91.0544509888,29.2208461761,,,-76.5643539429,38.3652534485,,,,,,,-89.9199905396,46.283531189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.5471572876,35.5348396301,,,,,,,,,,,,,,,,,,,,,-97.4944992065,27.066526413,,,,,,,,,-83.1075286865,36.755241394,,,,,,,,,-116.957878113,46.2090454102,,,,,,
,,,,,,-123.787536621,39.2762565613,,,,,,,-82.7522964478,27.7655353546,,,,,,,,,,,,,,,-91.0716400146,29.2208461761,,,-76.5299758911,38.3423347473,,,,,,,-90.0918807983,46.323638916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.5872650146,35.5233840942,,,,,,,,,,,,,,,,,,,,,-97.4887695312,27.0493373871,,,,,,,,,-83.0788803101,36.8354568481,,,,,,,,,-116.923492432,46.1689414978,,,,,,
,,,,,,-123.804718018,39.3450126648,,,,,,,-82.7580184937,27.7769947052,,,,,,,,,,,,,,,-91.1117477417,29.2265777588,,,-76.5070495605,38.3079605103,,,,,,,-90.1205368042,46.3350982666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.633102417,35.5520324707,,,,,,,,,,,,,,,,,,,,,-97.5002288818,27.0264205933,,,,,,,,,-83.038772583,36.852645874,,,,,,,,,-116.952140808,46.0658073425,,,,,,
,,,,,,-123.810455322,39.4366874695,,,,,,,-82.7694854736,27.8342895508,,,,,,,,,,,,,,,-91.1289367676,29.2609539032,,,-76.4841384888,38.296497345,,,,,,,-90.1319885254,46.3408241272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.6617584229,35.5520324707,,,,,,,,,,,,,,,,,,,,,-97.5460662842,27.00922966,,,,,,,,,-82.9986724854,36.8583755493,,,,,,,,,-116.929229736,45.997051239,,,,,,
,,,,,,-123.787536621,39.499710083,,,,,,,-82.7752151489,27.8457489014,,,,,,,,,,,,,,,-91.1289367676,29.3010616302,,,-76.4554901123,38.296497345,,,,,,,-90.1377182007,46.3923950195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.673210144,35.5348396301,,,,,,,,,,,,,,,,,,,,,-97.5575256348,26.9920425415,,,,,,,,,-82.9585647583,36.8641052246,,,,,,,,,-116.929229736,45.997051239,,,,,,
,,,,,,-123.758888245,39.5627365112,,,,,,,-82.7866744995,27.8514785767,,,,,,,,,,,,,,,-91.1403961182,29.3526287079,,,-76.4211120605,38.302230835,,,,,,,-90.1720962524,46.4496879578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.6617584229,35.5233840942,,,,,,,,,,,,,,,,,,,,,-97.5689849854,26.9691238403,,,,,,,,,-82.8840713501,36.8927497864,,,,,,,,,,,,,,,,
,,,,,,-123.764610291,39.6200332642,,,,,,,-82.803855896,27.8514785767,,,,,,,,,,,,,,,-91.157585144,29.3755474091,,,-76.3981933594,38.296497345,,,,,,,-90.2007522583,46.4840660095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.633102417,35.5061950684,,,,,,,,,,,,,,,,,,,,,-97.5575256348,26.9290161133,,,,,,,,,-82.8668899536,36.8984832764,,,,,,,,,,,,,,,,
,,,,,,-123.758888245,39.6658706665,,,,,,,-82.8095855713,27.8342895508,,,,,,,,,,,,,,,-91.1690444946,29.3927364349,,,-76.3867340088,38.2850418091,,,,,,,-90.2179336548,46.5012550354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.5987243652,35.4832763672,,,,,,,,,,,,,,,,,,,,,-97.5689849854,26.9003696442,,,,,,,,,-82.8611602783,36.9156684875,,,,,,,,,,,,,,,,
,,,,,,-123.776069641,39.7002449036,,,,,,,-82.8210525513,27.8342895508,,,,,,,,,,,,,,,-91.2034225464,29.3984661102,,,-76.3867340088,38.2735786438,,,,,,,-90.240852356,46.5069847107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.6159210205,35.4660873413,,,,,,,,,,,,,,,,,,,,,-97.5689849854,26.8545322418,,,,,,,,,-82.8496932983,36.9385871887,,,,,,,,,,,,,,,,
,,,,,,-123.804718018,39.7518119812,,,,,,,-82.8267822266,27.8400192261,,,,,,,,,,,,,,,-91.2206115723,29.4099235535,,,-76.4039230347,38.2563934326,,,,,,,-90.2981491089,46.512714386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.5929946899,35.425983429,,,,,,,,,,,,,,,,,,,,,-97.5403366089,26.8373432159,,,,,,,,,-82.8554229736,36.9615058899,,,,,,,,,,,,,,,,
,,,,,,-123.804718018,39.8091087341,,,,,,,-82.843963623,27.8686676025,,,,,,,,,,,,,,,-91.2263412476,29.4385738373,,,-76.4039230347,38.2334747314,,,,,,,-90.3153381348,46.512714386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.5987243652,35.4087905884,,,,,,,,,,,,,,,,,,,,,-97.5116882324,26.8086948395,,,,,,,,,-82.8554229736,36.9786949158,,,,,,,,,,,,,,,,
,,,,,,-123.856285095,39.8606719971,,,,,,,-82.8496932983,27.9030437469,,,,,,,,,,,,,,,-91.2377929688,29.4500312805,,,-76.3981933594,38.1990966797,,,,,,,-90.3267974854,46.5299034119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.6159210205,35.3916015625,,,,,,,,,,,,,,,,,,,,,-97.4944992065,26.7628574371,,,,,,,,,-82.8325119019,37.0016136169,,,,,,,,,,,,,,,,
,,,,,,-123.902114868,39.8721351624,,,,,,,-82.8496932983,27.9259624481,,,,,,,,,,,,,,,-91.2779006958,29.4557609558,,,-76.3695449829,38.1704483032,,,,,,,-90.3382568359,46.5413627625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.633102417,35.3916015625,,,,,,,,,,,,,,,,,,,,,-97.4658508301,26.6539974213,,,,,,,,,-82.803855896,37.0073432922,,,,,,,,,,,,,,,,
,,,,,,-123.913581848,39.91796875,,,,,,,-82.8325119019,27.9603404999,,,,,,,,,,,,,,,-91.2893676758,29.4729499817,,,-76.3408966064,38.1417999268,,,,,,,-90.378364563,46.5356330872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.673210144,35.420249939,,,,,,,,,,,,,,,,,,,,,-97.4543914795,26.6081600189,,,,,,,,,-82.7580184937,37.0188026428,,,,,,,,,,,,,,,,
,,,,,,-123.9479599,39.9523468018,,,,,,,-82.803855896,28.0119075775,,,,,,,,,,,,,,,-91.2893676758,29.5015983582,,,-76.3408966064,38.1303405762,,,,,,,-90.4070129395,46.5413627625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.6903991699,35.425983429,,,,,,,,,,,,,,,,,,,,,-97.4429321289,26.5508651733,,,,,,,,,-82.7522964478,37.0245323181,,,,,,,,,,,,,,,,
,,,,,,-123.976608276,39.9752655029,,,,,,,-82.7866744995,28.0520133972,,,,,,,,,,,,,,,-91.3237380981,29.5015983582,,,-76.352355957,38.1131515503,,,,,,,-90.4127349854,46.5585517883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.7075881958,35.425983429,,,,,,,,,,,,,,,,,,,,,-97.4543914795,26.5279464722,,,,,,,,,-82.7408370972,37.041721344,,,,,,,,,,,,,,,,
,,,,,,-123.999526978,40.0096435547,,,,,,,-82.7866744995,28.0921211243,,,,,,,,,,,,,,,-91.3466644287,29.5073261261,,,-76.3408966064,38.0845031738,,,,,,,-90.4127349854,46.5585517883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.7476959229,35.425983429,,,,,,,,,,,,,,,,,,,,,-97.4715805054,26.4878387451,,,,,,,,,-82.7121887207,37.041721344,,,,,,,,,,,,,,,,
,,,,,,-124.028175354,40.0325622559,,,,,,,-82.7866744995,28.126499176,,,,,,,,,,,,,,,-91.3810424805,29.5302448273,,,-76.3351669312,38.0673141479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.7935333252,35.4431686401,,,,,,,,,,,,,,,,,,,,,-97.4543914795,26.419084549,,,,,,,,,-82.7121887207,37.0990142822,,,,,,,,,,,,,,,,
,,,,,,-124.04535675,40.0497512817,,,,,,,-82.7981262207,28.172334671,,,,,,,,,,,,,,,-91.398223877,29.5302448273,,,-76.3408966064,38.0501251221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.7992630005,35.4546279907,,,,,,,,,,,,,,,,,,,,,-97.4200134277,26.4133548737,,,,,,,,,-82.7121887207,37.1219329834,,,,,,,,,,,,,,,,
,,,,,,-124.074005127,40.0898551941,,,,,,,-82.7981262207,28.1895236969,,,,,,,,,,,,,,,-91.4211425781,29.5359745026,,,-76.3466262817,38.0501251221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.7935333252,35.4775466919,,,,,,,,,,,,,,,,,,,,,-97.3913650513,26.3904361725,,,,,,,,,-82.6892700195,37.1333961487,,,,,,,,,,,,,,,,
,,,,,,-124.079742432,40.1242332458,,,,,,,-82.7752151489,28.2124404907,,,,,,,,,,,,,,,-91.4383392334,29.5474319458,,,-76.3752746582,38.0558586121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.8049926758,35.4832763672,,,,,,,,,,,,,,,,,,,,,-97.3741760254,26.361787796,,,,,,,,,-82.5517578125,37.1964225769,,,,,,,,,,,,,,,,
,,,,,,-124.125572205,40.147151947,,,,,,,-82.7408370972,28.2697372437,,,,,,,,,,,,,,,-91.4440612793,29.5646209717,,,-76.3867340088,38.0787773132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.8164520264,35.4832763672,,,,,,,,,,,,,,,,,,,,,-97.3741760254,26.3044929504,,,,,,,,,-82.5402984619,37.2136077881,,,,,,,,,,,,,,,,
,,,,,,-124.154220581,40.1643409729,,,,,,,-82.7351074219,28.2754669189,,,,,,,,,,,,,,,-91.4612503052,29.5646209717,,,-76.3981933594,38.107421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.8393707275,35.460357666,,,,,,,,,,,,,,,,,,,,,-97.3627243042,26.2873020172,,,,,,,,,-82.483001709,37.230796814,,,,,,,,,,,,,,,,
,,,,,,-124.200065613,40.1987190247,,,,,,,-82.7293777466,28.3041152954,,,,,,,,,,,,,,,-91.535736084,29.5359745026,,,-76.4325714111,38.1131515503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.8508300781,35.4546279907,,,,,,,,,,,,,,,,,,,,,-97.3397979736,26.2987613678,,,,,,,,,-82.4085235596,37.2537155151,,,,,,,,,,,,,,,,
,,,,,,-124.25163269,40.2388267517,,,,,,,-82.7293777466,28.3442230225,,,,,,,,,,,,,,,-91.5529251099,29.5474319458,,,-76.4440307617,38.1417999268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.8622894287,35.460357666,,,,,,,,,,,,,,,,,,,,,-97.3226165771,26.2873020172,,,,,,,,,-82.3569488525,37.2651748657,,,,,,,,,,,,,,,,
,,,,,,-124.303199768,40.2617454529,,,,,,,-82.7179107666,28.3728713989,,,,,,,,,,,,,,,-91.5471954346,29.5588932037,,,-76.4383010864,38.1761779785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.9997940063,35.5061950684,,,,,,,,,,,,,,,,,,,,,-97.3340682983,26.2701148987,,,,,,,,,-82.3225784302,37.2766342163,,,,,,,,,,,,,,,,
,,,,,,-124.349029541,40.2961235046,,,,,,,-82.7064590454,28.3957881927,,,,,,,,,,,,,,,-91.535736084,29.5818119049,,,-76.4383010864,38.1876373291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0169906616,35.5004653931,,,,,,,,,,,,,,,,,,,,,-97.3455276489,26.2300071716,,,,,,,,,-82.2939300537,37.3052825928,,,,,,,,,,,,,,,,
,,,,,,-124.354751587,40.3190422058,,,,,,,-82.7007293701,28.4187068939,,,,,,,,,,,,,,,-91.535736084,29.6047306061,,,-76.4612121582,38.1990966797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0227203369,35.4832763672,,,,,,,,,,,,,,,,,,,,,-97.3054199219,26.2128200531,,,,,,,,,-82.2423629761,37.3511199951,,,,,,,,,,,,,,,,
,,,,,,-124.331848145,40.3706054688,,,,,,,-82.6835403442,28.4416255951,,,,,,,,,,,,,,,-91.5586547852,29.6391067505,,,-76.4726791382,38.1990966797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0227203369,35.4775466919,,,,,,,,,,,,,,,,,,,,,-97.3168869019,26.1669826508,,,,,,,,,-82.162147522,37.3912239075,,,,,,,,,,,,,,,,
,,,,,,-124.343307495,40.4164428711,,,,,,,-82.6778106689,28.4588127136,,,,,,,,,,,,,,,-91.5701141357,29.6505641937,,,-76.4841384888,38.1589889526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.9768829346,35.460357666,,,,,,,,,,,,,,,,,,,,,-97.3168869019,26.1440639496,,,,,,,,,-81.9673461914,37.5401954651,,,,,,,,,,,,,,,,
